"No.","Time","Source","Destination","Protocol","Length","Info"
"146","0.002837","150.100.0.2","150.100.12.134","TCP","158","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"147","0.002860","150.100.0.2","150.100.12.134","TCP","158","57300  >  49153 [ACK] Seq=101 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"148","0.002879","150.100.0.2","150.100.12.8","TCP","64","57300  >  49153 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"149","0.002901","150.100.0.2","150.100.12.132","TCP","64","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"150","0.002916","150.100.0.2","150.100.12.132","TCP","158","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"151","0.002937","150.100.0.2","150.100.12.132","TCP","158","57300  >  49153 [ACK] Seq=101 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"152","0.002958","150.100.0.2","150.100.15.11","TCP","64","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"153","0.002986","150.100.15.7","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=1 Ack=1 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"154","0.003017","150.100.15.7","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=1 Ack=1 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"155","0.003040","150.100.15.3","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=1 Ack=1 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"156","0.003053","150.100.12.134","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=101 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"157","0.003074","150.100.15.3","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=1 Ack=1 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"158","0.003088","150.100.12.8","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=1 Ack=1 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"159","0.003108","150.100.12.132","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=101 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"160","0.003128","150.100.12.8","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=1 Ack=1 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"161","0.003141","150.100.12.11","150.100.0.2","TCP","64","49153  >  57300 [SYN] Seq=0 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"162","0.003155","150.100.15.9","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=1 Ack=1 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"163","0.003177","150.100.15.9","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=1 Ack=1 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"164","0.003189","150.100.15.10","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=1 Ack=1 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"165","0.003210","150.100.15.6","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=101 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"166","0.003243","150.100.15.10","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=1 Ack=1 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"167","0.003266","150.100.15.4","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=101 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"168","0.003278","150.100.15.5","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=101 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"169","0.003296","150.100.15.2","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=101 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"170","0.003310","150.100.15.8","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=101 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"171","0.003469","150.100.0.2","150.100.15.11","TCP","158","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"172","0.003488","150.100.0.2","150.100.15.11","TCP","158","57300  >  49153 [ACK] Seq=101 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"173","0.003509","150.100.0.2","150.100.12.136","TCP","64","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"174","0.003529","150.100.12.4","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=1 Ack=1 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"175","0.003550","150.100.12.4","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=1 Ack=1 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"176","0.003580","150.100.0.2","150.100.12.136","TCP","158","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"177","0.003601","150.100.0.2","150.100.12.136","TCP","158","57300  >  49153 [ACK] Seq=101 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"178","0.003630","150.100.0.2","150.100.12.133","TCP","64","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"179","0.003649","150.100.15.11","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=101 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"180","0.003664","150.100.12.136","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=101 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"181","0.003676","150.100.0.2","150.100.12.133","TCP","158","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"182","0.003703","150.100.0.2","150.100.12.133","TCP","158","57300  >  49153 [ACK] Seq=101 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"183","0.003725","150.100.0.2","150.100.12.139","TCP","64","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"184","0.003740","150.100.0.2","150.100.12.139","TCP","158","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"185","0.003761","150.100.0.2","150.100.12.139","TCP","158","57300  >  49153 [ACK] Seq=101 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"186","0.003786","150.100.0.2","150.100.12.6","TCP","64","57300  >  49153 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"187","0.003802","150.100.0.2","150.100.12.10","TCP","64","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"188","0.003815","150.100.0.2","150.100.12.10","TCP","158","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"189","0.003838","150.100.0.2","150.100.12.10","TCP","158","57300  >  49153 [ACK] Seq=101 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"190","0.003860","150.100.0.2","150.100.12.135","TCP","64","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"191","0.003872","150.100.0.2","150.100.12.135","TCP","158","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"192","0.003895","150.100.0.2","150.100.12.135","TCP","158","57300  >  49153 [ACK] Seq=101 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"193","0.003922","150.100.0.2","150.100.12.12","TCP","64","57300  >  49153 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"194","0.003934","150.100.0.2","150.100.12.9","TCP","64","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"195","0.003948","150.100.0.2","150.100.12.9","TCP","158","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"196","0.003974","150.100.0.2","150.100.12.9","TCP","158","57300  >  49153 [ACK] Seq=101 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"197","0.003996","150.100.0.2","150.100.15.7","TCP","64","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"198","0.004009","150.100.0.2","150.100.15.7","TCP","158","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"199","0.004028","150.100.0.2","150.100.15.7","TCP","158","57300  >  49153 [ACK] Seq=101 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"200","0.004048","150.100.12.133","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=101 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"201","0.004062","150.100.12.139","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=101 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"202","0.004084","150.100.12.6","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=1 Ack=1 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"203","0.004107","150.100.12.6","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=1 Ack=1 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"204","0.004123","150.100.12.135","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=101 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"205","0.004137","150.100.12.10","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=101 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"206","0.004149","150.100.12.9","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=101 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"207","0.004168","150.100.12.12","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=1 Ack=1 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"208","0.004185","150.100.15.7","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=101 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"209","0.004357","150.100.12.12","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=1 Ack=1 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"210","0.004412","150.100.0.2","150.100.15.3","TCP","64","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"211","0.004425","150.100.0.2","150.100.15.3","TCP","158","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"212","0.004446","150.100.0.2","150.100.15.3","TCP","158","57300  >  49153 [ACK] Seq=101 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"213","0.004468","150.100.0.2","150.100.12.8","TCP","64","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"214","0.004485","150.100.0.2","150.100.12.8","TCP","158","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"215","0.004508","150.100.0.2","150.100.12.8","TCP","158","57300  >  49153 [ACK] Seq=101 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"216","0.004529","150.100.0.2","150.100.12.11","TCP","64","57300  >  49153 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"217","0.004550","150.100.15.3","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=101 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"218","0.004566","150.100.12.8","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=101 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"219","0.004590","150.100.0.2","150.100.15.9","TCP","64","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"220","0.004614","150.100.0.2","150.100.15.9","TCP","158","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"221","0.004635","150.100.0.2","150.100.15.9","TCP","158","57300  >  49153 [ACK] Seq=101 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"222","0.004657","150.100.0.2","150.100.15.10","TCP","64","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"223","0.004674","150.100.12.11","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=1 Ack=1 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"224","0.004695","150.100.12.11","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=1 Ack=1 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"225","0.004705","150.100.0.2","150.100.15.10","TCP","158","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"226","0.004731","150.100.0.2","150.100.15.10","TCP","158","57300  >  49153 [ACK] Seq=101 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"227","0.004754","150.100.0.2","150.100.12.4","TCP","64","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"228","0.004766","150.100.0.2","150.100.12.4","TCP","158","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"229","0.004787","150.100.0.2","150.100.12.4","TCP","158","57300  >  49153 [ACK] Seq=101 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"230","0.004805","150.100.15.9","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=101 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"231","0.004820","150.100.0.2","150.100.12.6","TCP","64","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"232","0.004833","150.100.0.2","150.100.12.6","TCP","158","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"233","0.004855","150.100.15.10","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=101 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"234","0.004882","150.100.0.2","150.100.12.6","TCP","158","57300  >  49153 [ACK] Seq=101 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"235","0.004901","150.100.12.4","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=101 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"236","0.004924","150.100.0.2","150.100.12.12","TCP","64","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"237","0.004937","150.100.0.2","150.100.12.12","TCP","158","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"238","0.004957","150.100.0.2","150.100.12.12","TCP","158","57300  >  49153 [ACK] Seq=101 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"239","0.004976","150.100.12.6","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=101 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"240","0.004990","150.100.0.2","150.100.12.11","TCP","64","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"241","0.005003","150.100.0.2","150.100.12.11","TCP","158","57300  >  49153 [ACK] Seq=1 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"242","0.005023","150.100.0.2","150.100.12.11","TCP","158","57300  >  49153 [ACK] Seq=101 Ack=101 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"243","0.005109","150.100.12.12","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=101 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"244","0.005123","150.100.12.11","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=101 Ack=101 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"245","0.008871","150.100.15.7","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=101 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"246","0.008871","150.100.0.2","150.100.15.7","TCP","158","57300  >  49153 [ACK] Seq=201 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"247","0.008885","150.100.0.2","150.100.15.7","TCP","158","57300  >  49153 [ACK] Seq=301 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"248","0.008964","150.100.15.7","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=201 Ack=301 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"249","0.009621","150.100.12.9","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=101 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"250","0.009621","150.100.0.2","150.100.12.9","TCP","158","57300  >  49153 [ACK] Seq=201 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"251","0.009634","150.100.0.2","150.100.12.9","TCP","158","57300  >  49153 [ACK] Seq=301 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"252","0.009682","150.100.12.9","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=201 Ack=301 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"253","0.013676","150.100.12.11","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=101 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"254","0.013676","150.100.0.2","150.100.12.11","TCP","158","57300  >  49153 [ACK] Seq=201 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"255","0.013690","150.100.0.2","150.100.12.11","TCP","158","57300  >  49153 [ACK] Seq=301 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"256","0.013738","150.100.12.11","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=201 Ack=301 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"257","0.038188","150.100.12.10","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=101 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"258","0.038188","150.100.0.2","150.100.12.10","TCP","158","57300  >  49153 [ACK] Seq=201 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"259","0.038201","150.100.0.2","150.100.12.10","TCP","158","57300  >  49153 [ACK] Seq=301 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"260","0.038250","150.100.12.10","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=201 Ack=301 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"261","0.058804","150.100.12.132","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=101 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"262","0.058804","150.100.0.2","150.100.12.132","TCP","158","57300  >  49153 [ACK] Seq=201 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"263","0.058818","150.100.0.2","150.100.12.132","TCP","158","57300  >  49153 [ACK] Seq=301 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"264","0.058866","150.100.12.132","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=201 Ack=301 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"265","0.062939","150.100.12.139","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=101 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"266","0.062939","150.100.0.2","150.100.12.139","TCP","158","57300  >  49153 [ACK] Seq=201 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"267","0.062953","150.100.0.2","150.100.12.139","TCP","158","57300  >  49153 [ACK] Seq=301 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"268","0.063001","150.100.12.139","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=201 Ack=301 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"269","0.064293","150.100.12.135","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=101 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"270","0.064293","150.100.0.2","150.100.12.135","TCP","158","57300  >  49153 [ACK] Seq=201 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"271","0.064306","150.100.0.2","150.100.12.135","TCP","158","57300  >  49153 [ACK] Seq=301 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"272","0.064355","150.100.12.135","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=201 Ack=301 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"273","0.093140","150.100.12.11","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=201 Ack=401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"274","0.093140","150.100.0.2","150.100.12.11","TCP","64","57300  >  49153 [ACK] Seq=401 Ack=301 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"275","0.093146","150.100.0.2","150.100.12.11","TCP","158","57300  >  49153 [ACK] Seq=401 Ack=301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"276","0.093169","150.100.0.2","150.100.12.11","TCP","158","57300  >  49153 [ACK] Seq=501 Ack=301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"277","0.093217","150.100.12.11","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=301 Ack=501 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"278","0.099751","150.100.15.10","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=101 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"279","0.099751","150.100.0.2","150.100.15.10","TCP","158","57300  >  49153 [ACK] Seq=201 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"280","0.099765","150.100.0.2","150.100.15.10","TCP","158","57300  >  49153 [ACK] Seq=301 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"281","0.099844","150.100.15.10","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=201 Ack=301 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"282","0.112779","150.100.15.4","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=101 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"283","0.112779","150.100.0.2","150.100.15.4","TCP","158","57300  >  49153 [ACK] Seq=201 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"284","0.112792","150.100.0.2","150.100.15.4","TCP","158","57300  >  49153 [ACK] Seq=301 Ack=201 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"285","0.112871","150.100.15.4","150.100.0.2","TCP","64","49153  >  57300 [ACK] Seq=201 Ack=301 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"286","0.152174","150.100.12.135","150.100.0.2","TCP","158","49153  >  57300 [ACK] Seq=201 Ack=401 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"287","0.152174","150.100.0.2","150.100.12.135","TCP","64","57300  >  49153 [ACK] Seq=401 Ack=301 Win=65535 Len=0 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
"288","0.152180","150.100.0.2","150.100.12.135","TCP","158","57300  >  49153 [ACK] Seq=401 Ack=301 Win=65535 Len=100 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]"
